H3_Index,Position,Category,Polygon_A,Ecosystem_A,Start_Point,Polygon_B,Ecosystem_B,End_Point,Distance_km
863f299afffffff,N6,Corridors_2022_within_1.0km,62,Shrubland,"(np.float64(37.807194006231434), np.float64(22.470981337340277))",68,Shrubland,"(np.float64(37.80504451300078), np.float64(22.47057846441457))",0.24120180648828446
863f299afffffff,N6,Corridors_2022_within_1.0km,22,Grassland,"(np.float64(37.8187475323462), np.float64(22.48239607023533))",32,Shrubland,"(np.float64(37.815523292500224), np.float64(22.476218685374477))",0.6510898090357413
863f299afffffff,N6,Corridors_2022_within_1.0km,41,Shrubland,"(np.float64(37.81391117257723), np.float64(22.479173086829665))",45,Closed DC broadleaf,"(np.float64(37.81337379926957), np.float64(22.476218685374477))",0.2668975053032599
863f299afffffff,N6,Corridors_2022_within_1.0km,40,Shrubland,"(np.float64(37.813821610359284), np.float64(22.47769588610207))",49,Closed DC broadleaf,"(np.float64(37.812836425961905), np.float64(22.476218685374477))",0.16993069281471834
863f299afffffff,N6,Corridors_2022_within_1.0km,11,Shrubland,"(np.float64(37.82264348882676), np.float64(22.480784578532496))",22,Grassland,"(np.float64(37.8187475323462), np.float64(22.48239607023533))",0.4551067255331716
863f299afffffff,N6,Corridors_2022_within_1.0km,3,Shrubland,"(np.float64(37.82391975043247), np.float64(22.480113123656317))",18,Grassland,"(np.float64(37.82062833892302), np.float64(22.483738979987685))",0.48515211925424473
863f299afffffff,N6,Corridors_2022_within_1.0km,103,Shrubland,"(np.float64(37.78986371705928), np.float64(22.44694325277305))",105,Shrubland,"(np.float64(37.7889382408072), np.float64(22.450524345446006))",0.33173771228637566
863f299afffffff,N6,Corridors_2022_within_1.0km,74,Shrubland,"(np.float64(37.803701079731624), np.float64(22.46816122686032))",78,Grassland,"(np.float64(37.802447208680405), np.float64(22.468698390761265))",0.14699096307177714
863f299afffffff,N6,Corridors_2022_within_1.0km,14,Shrubland,"(np.float64(37.82130005555761), np.float64(22.4826646521858))",33,Shrubland,"(np.float64(37.815388949173304), np.float64(22.476890140250656))",0.8300395340933129
863f299afffffff,N6,Corridors_2022_within_1.0km,33,Shrubland,"(np.float64(37.815388949173304), np.float64(22.476890140250656))",46,Shrubland,"(np.float64(37.81337379926957), np.float64(22.478904504879193))",0.2854607296835444
863f299afffffff,N6,Corridors_2022_within_1.0km,52,Shrubland,"(np.float64(37.81229905265424), np.float64(22.473532865869757))",59,Shrubland,"(np.float64(37.81041824607742), np.float64(22.474338611721173))",0.2204841722939302
863f299afffffff,N6,Corridors_2022_within_1.0km,25,Shrubland,"(np.float64(37.81753844240396), np.float64(22.48038170560679))",42,Shrubland,"(np.float64(37.81354172842821), np.float64(22.474271466233557))",0.6973174689548651
863f299afffffff,N6,Corridors_2022_within_1.0km,85,Shrubland,"(np.float64(37.799939466577975), np.float64(22.466012571256545))",93,Shrubland,"(np.float64(37.79308795690527), np.float64(22.461849551024233))",0.8442434771922277
863f299afffffff,N6,Corridors_2022_within_1.0km,44,Shrubland,"(np.float64(37.81337379926957), np.float64(22.475547230498297))",55,Closed DC broadleaf,"(np.float64(37.81203036600041), np.float64(22.479173086829665))",0.35237981078317937
863f299afffffff,N6,Corridors_2022_within_1.0km,104,Shrubland,"(np.float64(37.78946068707854), np.float64(22.445385477460313))",106,Shrubland,"(np.float64(37.789192000424705), np.float64(22.449897654228238))",0.3985639453404908
863f299afffffff,N6,Corridors_2022_within_1.0km,4,Shrubland,"(np.float64(37.823427880509726), np.float64(22.477492283655746))",19,Shrubland,"(np.float64(37.81964315452564), np.float64(22.479620723413785))",0.45998263758403535
