H3_Index,Position,Category,Polygon_A,Ecosystem_A,Start_Point,Polygon_B,Ecosystem_B,End_Point,Distance_km
863f299a7ffffff,N1,Corridors_2022_within_1.0km,107,Grassland,"(np.float64(37.83749420302951), np.float64(22.39381817379405))",108,Shrubland,"(np.float64(37.83749420302951), np.float64(22.399324747586462))",0.4847212557708906
863f299a7ffffff,N1,Corridors_2022_within_1.0km,67,Shrubland,"(np.float64(37.84031589275032), np.float64(22.429543750105804))",72,Closed DC broadleaf,"(np.float64(37.83938754461706), np.float64(22.422584222252866))",0.6212047672142891
863f299a7ffffff,N1,Corridors_2022_within_1.0km,32,Grassland,"(np.float64(37.84380941335703), np.float64(22.393280947082594))",114,Shrubland,"(np.float64(37.837147090405125), np.float64(22.396806497376517))",0.801950905961908
863f299a7ffffff,N1,Corridors_2022_within_1.0km,33,Shrubland,"(np.float64(37.84380941335703), np.float64(22.398787520875008))",79,Shrubland,"(np.float64(37.838972230978506), np.float64(22.399190440908598))",0.5380657858248008
863f299a7ffffff,N1,Corridors_2022_within_1.0km,36,Shrubland,"(np.float64(37.843387119657315), np.float64(22.397617134110767))",84,Shrubland,"(np.float64(37.83870349862414), np.float64(22.394624013861232))",0.5828004505994486
863f299a7ffffff,N1,Corridors_2022_within_1.0km,37,Shrubland,"(np.float64(37.843540681002665), np.float64(22.40389117463383))",49,Grassland,"(np.float64(37.842465751585216), np.float64(22.404831321378875))",0.14519872793805255
863f299a7ffffff,N1,Corridors_2022_within_1.0km,88,Shrubland,"(np.float64(37.83870349862414), np.float64(22.40818898832547))",131,Shrubland,"(np.float64(37.836016175080516), np.float64(22.414232788829338))",0.6099220908632612
863f299a7ffffff,N1,Corridors_2022_within_1.0km,35,Shrubland,"(np.float64(37.843540681002665), np.float64(22.43267757258929))",125,Shrubland,"(np.float64(37.836553639789244), np.float64(22.429543750105804))",0.8231141940183317
863f299a7ffffff,N1,Corridors_2022_within_1.0km,14,Shrubland,"(np.float64(37.84472310336186), np.float64(22.402241888629664))",102,Shrubland,"(np.float64(37.837957019862024), np.float64(22.407606992721394))",0.8871312305550969
863f299a7ffffff,N1,Corridors_2022_within_1.0km,60,Shrubland,"(np.float64(37.84139082216777), np.float64(22.437870764133354))",69,Shrubland,"(np.float64(37.840047160395955), np.float64(22.430886816884442))",0.6325735941114202
863f299a7ffffff,N1,Corridors_2022_within_1.0km,66,Shrubland,"(np.float64(37.84031589275032), np.float64(22.42873791003862))",112,Shrubland,"(np.float64(37.83732144651599), np.float64(22.432575243691872))",0.4738778901881155
863f299a7ffffff,N1,Corridors_2022_within_1.0km,77,Shrubland,"(np.float64(37.839106597155684), np.float64(22.41396417547361))",121,Shrubland,"(np.float64(37.8368223721436), np.float64(22.406711614868968))",0.6869104001525345
863f299a7ffffff,N1,Corridors_2022_within_1.0km,37,Shrubland,"(np.float64(37.843540681002665), np.float64(22.40389117463383))",85,Shrubland,"(np.float64(37.83856913244696), np.float64(22.39999628097578))",0.6496380377121772
863f299a7ffffff,N1,Corridors_2022_within_1.0km,50,Shrubland,"(np.float64(37.842465751585216), np.float64(22.407383148258287))",104,Shrubland,"(np.float64(37.83789730156106), np.float64(22.4006678143651))",0.778793698716256
863f299a7ffffff,N1,Corridors_2022_within_1.0km,29,Shrubland,"(np.float64(37.84389899080848), np.float64(22.405353625126125))",81,Grassland,"(np.float64(37.838972230978506), np.float64(22.406711614868968))",0.5597498668180689
863f299a7ffffff,N1,Corridors_2022_within_1.0km,70,Shrubland,"(np.float64(37.839711244953), np.float64(22.405771468123923))",82,Shrubland,"(np.float64(37.838793076075596), np.float64(22.409397748426244))",0.3350729225609122
863f299a7ffffff,N1,Corridors_2022_within_1.0km,69,Shrubland,"(np.float64(37.840047160395955), np.float64(22.430886816884442))",117,Shrubland,"(np.float64(37.83735983685233), np.float64(22.437064924066174))",0.6202527356180924
863f299a7ffffff,N1,Corridors_2022_within_1.0km,16,Shrubland,"(np.float64(37.84595927219193), np.float64(22.429812363461533))",111,Shrubland,"(np.float64(37.83762856920669), np.float64(22.42900652339435))",0.9273703329136095
863f299a7ffffff,N1,Corridors_2022_within_1.0km,10,Shrubland,"(np.float64(37.84609363836911), np.float64(22.412755415372835))",68,Shrubland,"(np.float64(37.839912794218776), np.float64(22.408457601681196))",0.7834194678258832
863f299a7ffffff,N1,Corridors_2022_within_1.0km,22,Shrubland,"(np.float64(37.84488434277448), np.float64(22.414770015540793))",42,Shrubland,"(np.float64(37.843182371196846), np.float64(22.409845437352455))",0.47282877476087165
863f299a7ffffff,N1,Corridors_2022_within_1.0km,141,Shrubland,"(np.float64(37.83433659786575), np.float64(22.425716009786687))",142,Shrubland,"(np.float64(37.83332885153689), np.float64(22.427126229904257))",0.1670998937041508
863f299a7ffffff,N1,Corridors_2022_within_1.0km,27,Shrubland,"(np.float64(37.84434687806576), np.float64(22.399190440908598))",120,Shrubland,"(np.float64(37.83668800596642), np.float64(22.401205041076555))",0.8683834941064055
863f299a7ffffff,N1,Corridors_2022_within_1.0km,6,Shrubland,"(np.float64(37.84572663821353), np.float64(22.40861596328644))",97,Shrubland,"(np.float64(37.83843476626978), np.float64(22.410875121882743))",0.833420746728492
863f299a7ffffff,N1,Corridors_2022_within_1.0km,93,Shrubland,"(np.float64(37.83825561136687), np.float64(22.398653214197143))",102,Shrubland,"(np.float64(37.837957019862024), np.float64(22.407606992721394))",0.7888546191895468
863f299a7ffffff,N1,Corridors_2022_within_1.0km,59,Shrubland,"(np.float64(37.84139082216777), np.float64(22.422559802856888))",109,Shrubland,"(np.float64(37.836545961721974), np.float64(22.422705621535712))",0.5379008516931255
863f299a7ffffff,N1,Corridors_2022_within_1.0km,91,Shrubland,"(np.float64(37.83870349862414), np.float64(22.430618203528713))",141,Shrubland,"(np.float64(37.83433659786575), np.float64(22.425716009786687))",0.648957477854658
863f299a7ffffff,N1,Corridors_2022_within_1.0km,43,Closed DC broadleaf,"(np.float64(37.84313758247112), np.float64(22.42578316312562))",101,Grassland,"(np.float64(37.83843476626978), np.float64(22.422559802856888))",0.5941093258013294
863f299a7ffffff,N1,Corridors_2022_within_1.0km,62,Shrubland,"(np.float64(37.84036963922119), np.float64(22.402037742479312))",114,Shrubland,"(np.float64(37.837147090405125), np.float64(22.396806497376517))",0.5830742676319919
863f299a7ffffff,N1,Corridors_2022_within_1.0km,74,Shrubland,"(np.float64(37.83950969568723), np.float64(22.400399201009375))",88,Shrubland,"(np.float64(37.83870349862414), np.float64(22.40818898832547))",0.691502419393715
