H3_Index,Position,Category,Polygon_A,Ecosystem_A,Start_Point,Polygon_B,Ecosystem_B,End_Point,Distance_km
863f299b7ffffff,N2,Corridors_2022_within_1.0km,63,Shrubland,"(np.float64(37.758791042817954), np.float64(22.346213747461785))",86,Shrubland,"(np.float64(37.75647661469393), np.float64(22.344751984777805))",0.2873694228913131
863f299b7ffffff,N2,Corridors_2022_within_1.0km,103,Grassland,"(np.float64(37.753263193827514), np.float64(22.335866006356756))",122,Shrubland,"(np.float64(37.74938031028059), np.float64(22.337885546906993))",0.4662723401367385
863f299b7ffffff,N2,Corridors_2022_within_1.0km,74,Shrubland,"(np.float64(37.757503124137365), np.float64(22.341655355934105))",95,Shrubland,"(np.float64(37.75401299202968), np.float64(22.336808458613532))",0.5766232629010022
863f299b7ffffff,N2,Corridors_2022_within_1.0km,134,Shrubland,"(np.float64(37.747639707311286), np.float64(22.343809532521025))",146,Shrubland,"(np.float64(37.746166889414184), np.float64(22.34044363160396))",0.3387077849702602
863f299b7ffffff,N2,Corridors_2022_within_1.0km,52,Shrubland,"(np.float64(37.761832316137955), np.float64(22.34825252173155))",76,Shrubland,"(np.float64(37.75754775498273), np.float64(22.34044363160396))",0.8364445548217355
863f299b7ffffff,N2,Corridors_2022_within_1.0km,44,Shrubland,"(np.float64(37.764510166859964), np.float64(22.367370838940474))",72,Shrubland,"(np.float64(37.758351110199335), np.float64(22.367909383087206))",0.6852509296443723
863f299b7ffffff,N2,Corridors_2022_within_1.0km,104,Shrubland,"(np.float64(37.753263193827514), np.float64(22.336404550503485))",123,Shrubland,"(np.float64(37.7495142028167), np.float64(22.34178999197079))",0.6311884540017734
863f299b7ffffff,N2,Corridors_2022_within_1.0km,96,Shrubland,"(np.float64(37.75424507242558), np.float64(22.33963581538387))",119,Grassland,"(np.float64(37.7501836654972), np.float64(22.336673822576852))",0.5209058369468682
863f299b7ffffff,N2,Corridors_2022_within_1.0km,107,Shrubland,"(np.float64(37.75299540875531), np.float64(22.36602447857365))",128,Shrubland,"(np.float64(37.7482598411627), np.float64(22.359115524059675))",0.8043625925686257
863f299b7ffffff,N2,Corridors_2022_within_1.0km,77,Shrubland,"(np.float64(37.75754775498273), np.float64(22.344348076667757))",105,Shrubland,"(np.float64(37.753263193827514), np.float64(22.33855872709041))",0.6974451673223495
863f299b7ffffff,N2,Corridors_2022_within_1.0km,97,Shrubland,"(np.float64(37.754334334116315), np.float64(22.347444705511457))",120,Shrubland,"(np.float64(37.7503175580333), np.float64(22.35134915057525))",0.5631692863217684
863f299b7ffffff,N2,Corridors_2022_within_1.0km,69,Shrubland,"(np.float64(37.75813688214158), np.float64(22.33915112565181))",101,Shrubland,"(np.float64(37.753798763971915), np.float64(22.34461734874112))",0.6810811985640424
863f299b7ffffff,N2,Corridors_2022_within_1.0km,110,Shrubland,"(np.float64(37.751640731331236), np.float64(22.35850597989773))",139,Shrubland,"(np.float64(37.74737192223908), np.float64(22.36360102991336))",0.6527753286113692
863f299b7ffffff,N2,Corridors_2022_within_1.0km,129,Grassland,"(np.float64(37.748800109290826), np.float64(22.33182692525628))",152,Shrubland,"(np.float64(37.744158501372674), np.float64(22.33761627483363))",0.7250886115287338
863f299b7ffffff,N2,Corridors_2022_within_1.0km,89,Closed DC broadleaf,"(np.float64(37.75599460156396), np.float64(22.341628428726768))",116,Shrubland,"(np.float64(37.75165648339431), np.float64(22.34448271270444))",0.5432381304465997
863f299b7ffffff,N2,Corridors_2022_within_1.0km,48,Shrubland,"(np.float64(37.762903456426756), np.float64(22.34609834514463))",78,Shrubland,"(np.float64(37.75714607737443), np.float64(22.34488662081449))",0.6478817744003884
863f299b7ffffff,N2,Corridors_2022_within_1.0km,121,Shrubland,"(np.float64(37.749781987888895), np.float64(22.34354026044766))",148,Shrubland,"(np.float64(37.74514037997074), np.float64(22.339276785952713))",0.6376518961642068
863f299b7ffffff,N2,Corridors_2022_within_1.0km,22,Shrubland,"(np.float64(37.77441821453141), np.float64(22.374910456994698))",26,Shrubland,"(np.float64(37.773704121005544), np.float64(22.378590508664022))",0.33376447261722736
863f299b7ffffff,N2,Corridors_2022_within_1.0km,99,Shrubland,"(np.float64(37.75406654904412), np.float64(22.33855872709041))",129,Grassland,"(np.float64(37.748800109290826), np.float64(22.33182692525628))",0.8328478529079971
863f299b7ffffff,N2,Corridors_2022_within_1.0km,78,Shrubland,"(np.float64(37.75714607737443), np.float64(22.34488662081449))",106,Shrubland,"(np.float64(37.753263193827514), np.float64(22.350137426245105))",0.632331853545704
